Entity,trait,label,description,comments,trait_type,allowed_values_min,allowed_values_max,units,allowed_values_levels,categorical_trait_description,categorical_trait_synonyms,constraints,trait_groupings,structure_measured,characteristic_measured,keywords,references,reviewers,created,reviewed,deprecated_trait_name,exact_match,close_match,related_match,description_encoded,identifier,categorical_trait_identifier,inScheme
https://w3id.org/APD/traits/trait_0020713,leaf_photosynthetic_phosphorus_use_efficiency_saturated,Leaf photosynthetic phosphorus use efficiency during Asat measurement (PPUE),"The ratio of photosynthesis (CO2 assimilation rate) to leaf phosphorus content, where photosynthesis has been measured in a leaf exposed to saturating light (photosynthetically active radiation) levels and ambient carbon dioxide concentrations; PPUE.","Leaf phosphorus content and photosynthetic rate can be record either per unit leaf area or per unit leaf mass, but both must have the same denominator.",numeric,1,10000,umol{CO2}/g{P}/s,,,,,gas exchange trait; live leaf mineral and ion content trait,leaf,reaction rate; mass; ratio; proportion; rate; efficiency,photosynthetic rate; phosphorus atom; biochemical reaction; NA,,Belinda Medlyn (https://orcid.org/0000-0001-5728-9827); David Ellsworth (https://orcid.org/0000-0002-9699-2272),14/07/2021,31/05/2023,,,,,"The ratio [PATO:0001470] of a leaf's [PO:0025034] photosynthetic rate [TO:0001015] to its phosphorus [CHEBI:28659] content, with the photosynthesis measurements made on leaves which are saturated [NCIT:C61427] by photosynthetically active radiation [ENVO:01001864] and which are exposed to ambient [NCIT:C62306] atmospheric carbon dioxide [ENVO:01000451] concentrations [PATO:0000033].",trait_0020713,,https://w3id.org/APD
https://w3id.org/APD/traits/trait_0020760,leaf_water_use_efficiency_integrated,Integrated water use efficiency,"The rate of carbon dioxide fixation relative to water loss, calculated as biomass production / transpiration. This measures how much biomass is produced relative to transpiration across a given time interval, and is therefore an integrated measure of water use efficiency; WUE, transpiration ratio",,numeric,0.1,50,g{biomass}/g{H2O},,,,,gas exchange trait,leaf,reaction rate; ratio; proportion; rate; efficiency,water use efficiency; water; transpiration; growth,Jones 2009 (https://books.google.com/books?vid=ISBN9781405149990),Belinda Medlyn (https://orcid.org/0000-0001-5728-9827); David Ellsworth (https://orcid.org/0000-0002-9699-2272),14/07/2021,31/05/2023,water_use_efficiency_integrated,,,,The ratio [PATO:0001470] of biomass [ENVO:01000155] production [EnvThes:21071] (carbon dioxide [ENVO:01000451] fixation) to transpiration [ENVO:02500035] (water [CHEBI:15377] loss) across a given time interval [TimeInterval].,trait_0020760,,https://w3id.org/APD
https://w3id.org/APD/traits/trait_0020761,leaf_water_use_efficiency_intrinsic,Intrinsic water use efficiency (WUEi),"The ratio of photosynthetic rate (A; CO2 assimilation rate) to stomatal conductance (gs; gaseous diffusion), with photosynthetic rate and stomatal conductance determined from gas exchange measurements.",,numeric,0.001,2,umol{CO2}/mmol{H2O},,,,,gas exchange trait,leaf,reaction rate; ratio; proportion; rate; efficiency,photosynthetic rate; water use efficiency; water; stomatal conductance,Jones 2009 (https://books.google.com/books?vid=ISBN9781405149990); Ely 2021 (https://doi.org/10.1016/j.ecoinf.2021.101232),Belinda Medlyn (https://orcid.org/0000-0001-5728-9827); David Ellsworth (https://orcid.org/0000-0002-9699-2272),14/07/2021,31/05/2023,water_use_efficiency_intrinsic,Leaf photosynthesis rate per stomatal conductance [TRY:3128] (https://www.try-db.org/de/de.php),,,"The ratio [PATO:0001470] of a leaf's [PO:0025034] photosynthetic rate [TO:0001015] to its stomatal conductance [EnvThes:21211], with photosynthetic rate and stomatal conductance determined by gas exchange measurements.",trait_0020761,,https://w3id.org/APD
https://w3id.org/APD/traits/trait_0020762,leaf_water_use_efficiency_instantaneous,Instantaneous water use efficiency (WUE),"The ratio of photosynthetic rate (A; CO2 assimilation rate) to transpiration rate (E; water loss), with photosynthetic rate and transpiration rate determined from gas exchange measurements, inside a leaf chamber. This is usually called instantaneous water use efficiency, but can also be referred to as photosynthetic water use efficiency (PWUE) or transpiration efficiency.",,numeric,0.1,200,umol{CO2}/mmol{H2O},,,,,gas exchange trait,leaf,reaction rate; ratio; proportion; rate; efficiency,photosynthetic rate; water use efficiency; water; transpiration,Jones 2009 (https://books.google.com/books?vid=ISBN9781405149990),Belinda Medlyn (https://orcid.org/0000-0001-5728-9827); David Ellsworth (https://orcid.org/0000-0002-9699-2272),14/07/2021,31/05/2023,water_use_efficiency_photosynthetic; leaf_water_use_efficiency_photosynthetic,Leaf photosynthesis rate per leaf transpiration (photosynthetic water use effinciency: WUE) [TRY:134] (https://www.try-db.org/de/de.php),,,"The ratio [PATO:0001470] of a leaf's [PO:0025034] photosynthetic rate [TO:0001015] to its transpiration [ENVO:02500035] rate [PATO:0000161], with photosynthetic rate and transpiration rate determined by gas exchange measurements.",trait_0020762,,https://w3id.org/APD
https://w3id.org/APD/traits/trait_0021013,stem_hydraulic_conductivity,Stem hydraulic conductivity (Kh),"Kh; Measure of the efficiency of water flow through a stem segment. It is calculated as the ratio of the water flow rate (kg/s) to the water potential gradient (MPa) across the stem segment, multiplied by the stem length (m).","This trait should not be confused with hydraulic conductance (kh),  which is the ratio of water flow flow rate to the water potential gradient across the stem segment, but IS NOT normalised to the path length and has units kg/MPa/s.",numeric,0.01,2000,10^6.kg.m/MPa/s,,,,,"water transport trait, hydraulic trait",stem,conductivity; per unit area; ratio; proportion; rate; efficiency,water transport; water; water potential; gradient; hydraulic conductivity; sapwood; water stress trait,Choat 2010 (https://prometheusprotocols.net/function/water-relations/hydraulic-conductance-and-conductivity/),Timothy Brodribb (https://orcid.org/0000-0002-4964-6107); Brendan Choat (https://orcid.org/0000-0002-9105-640X),14/07/2021,31/05/2023,,,Branch hydraulic conductance [TRY:3392] (https://www.try-db.org/de/de.php),,"A stem [PO:0009047] water transport [GO:0006833] trait which is a measure of the rate [PATO:0000161] of water [CHEBI:15377] movement [NCIT:C37994] through a stem under a specific [NCIT:C38024] driving force [PATO:0001035] (water potential [EnvThes:22311] gradient [NCIT:C70693]), accounting for the stem length [PATO:0000122]. It is calculated as the ratio [PATO:0001470] of the water flow [NCIT:C41141] rate through the stem segment (kg/s) to the water potential gradient across the stem segment (MPa), multiplied by the path length measured (m).",trait_0021013,,https://w3id.org/APD
https://w3id.org/APD/traits/trait_0021014,sapwood_specific_hydraulic_conductivity,Sapwood specific hydraulic conductivity (Ks),"Ks; Measure of the efficiency of water flow through a stem segment normalised to the sapwood cross-sectional area across which the flow is measured. It is calculated as the ratio of the water flow rate (kg/s) to the water potential gradient across the stem segment (MPa), divided by the sapwood cross sectional area (1/m2), then multiplied by the stem length (m).",,numeric,0.01,500,kg/m/MPa/s,,,,,"water transport trait, hydraulic trait",stem,conductivity; per unit length; ratio; proportion; rate; force; efficiency,water transport; water; water potential; gradient; hydraulic conductivity; sapwood; water stress trait,Choat 2010 (https://prometheusprotocols.net/function/water-relations/hydraulic-conductance-and-conductivity/),Timothy Brodribb (https://orcid.org/0000-0002-4964-6107); Brendan Choat (https://orcid.org/0000-0002-9105-640X),14/07/2021,31/05/2023,,,,,"A stem [PO:0009047] water transport [GO:0006833] trait which is a measure of the rate [PATO:0000161] of water [CHEBI:15377] movement [NCIT:C37994] through a stem under a specific [NCIT:C38024] driving force [PATO:0001035] (water potential [EnvThes:22311] gradient [NCIT:C70693]), normalised to the diameter [PATO:0001334] of water transport tissues [CARO:0000043] and accounting for the stem length [PATO:0000122]. It is calculated as the ratio [PATO:0001470] of the water flow [NCIT:C41141] rate through the stem segment (kg/s) to the water potential gradient across the stem segment (MPa), divided by the sapwood [PO:0004513] cross-sectional [NCIT:C63795] area [PATO:0001323] (m2), then multiplied by the path length measured (m).",trait_0021014,,https://w3id.org/APD
https://w3id.org/APD/traits/trait_0021015,sapwood_specific_hydraulic_conductivity_theoretical,Theoretical sapwood specific hydraulic conductivity (Ks),"Theoretical Ks; A calculation of the theoretical flow rate of water (kg/s) along a stem for a given drop in pressure (MPa), normalised to the microscopically determined cross-sectional area without bark and pith (the diameter of water transport tissues). The calculation is based on Hagen-Poiseuille's law.",,numeric,0.05,5000,kg/m/MPa/s,,,,,"water transport trait, hydraulic trait",stem,conductivity; per unit area; ratio; proportion; rate; force; efficiency,"water transport; water; water potential; gradient; hydraulic conductivity; sapwood; water stress trait; Models, Theoretical; Hagen Poiseuille equation",,Timothy Brodribb (https://orcid.org/0000-0002-4964-6107); Brendan Choat (https://orcid.org/0000-0002-9105-640X),14/07/2021,31/05/2023,,,Wood (sapwood) specific conductivity (stem specific conductivity) [TRY:1096] (https://www.try-db.org/de/de.php),,"A stem [PO:0009047] water transport [GO:0006833] trait which is a theoretical [MESH:D008962] measure of the rate [PATO:0000161] of water [CHEBI:15377] movement [NCIT:C37994] through a stem under a specific [NCIT:C38024] driving force [PATO:0001035] (water potential [EnvThes:22311] gradient [NCIT:C70693]), calculated from the Hagen Poiseuille equation [hupson:SCAIVPH_00000131], then normalised to the diameter [PATO:0001334] of water transport tissues [CARO:0000043] and accounting for the stem length [PATO:0000122]. It is the calculated sapwood hydraulic conductance, divided by the sapwood [PO:0004513] cross-sectional [NCIT:C63795] area [PATO:0001323] (m2), multiplied by the path length measured (m2).",trait_0021015,,https://w3id.org/APD
https://w3id.org/APD/traits/trait_0021016,stem_specific_hydraulic_conductivity,Stem specific hydraulic conductivity (Ks),"Ks; Measure of the efficiency of water flow through a stem segment normalised to the stem (sapwood + bark) cross-sectional area across which the flow is measured. It is calculated as the ratio of the water flow rate (kg/s) to the water potential gradient across the stem segment (MPa), divided by the stem cross sectional area (1/m2), then multiplied by the stem length (m).",,numeric,0.01,500,kg/m/MPa/s,,,,,"water transport trait, hydraulic trait",stem,conductivity; per unit length; ratio; proportion; rate; force; efficiency,water transport; water; water potential; gradient; hydraulic conductivity; sapwood; water stress trait,Choat 2010 (https://prometheusprotocols.net/function/water-relations/hydraulic-conductance-and-conductivity/),Timothy Brodribb (https://orcid.org/0000-0002-4964-6107); Brendan Choat (https://orcid.org/0000-0002-9105-640X),14/07/2021,31/05/2023,transverse_branch_area_specific_conductivity,,,,"A stem [PO:0009047] water transport [GO:0006833] trait which is a measure of the rate [PATO:0000161] of water [CHEBI:15377] movement [NCIT:C37994] through a stem under a specific [NCIT:C38024] driving force [PATO:0001035] (water potential [EnvThes:22311] gradient [NCIT:C70693]), normalised to the diameter [PATO:0001334] of water transport tissues [CARO:0000043] and accounting for the stem length [PATO:0000122]. It is calculated as the ratio [PATO:0001470] of the water flow [NCIT:C41141] rate through the stem segment (kg/s) to the water potential gradient across the stem segment (MPa), divided by the stem cross-sectional [NCIT:C63795] area [PATO:0001323] (m2), then multiplied by the path length measured (m).",trait_0021016,,https://w3id.org/APD
https://w3id.org/APD/traits/trait_0021017,leaf_specific_hydraulic_conductance,Leaf specific hydraulic conductance (kleaf),"kleaf; Measure of how efficiently water is transported through a leaf. It is calculated as the ratio of water flow rate through the leaf (mmol/s) to the water potential gradient from the petiole to mesophyll substomatal cavities (MPa), divided by the leaf area (1/m2). As this is a measure of ""conductance"" not ""conductivity"" the measurement is not normalised to the path length (the leaf length).","This trait is also sometimes referred to as 'Leaf specific conductivity' in the literature despite the fact it is not normalised to path length and therefore is a ""conductance"" not a ""conductivity"".",numeric,0.1,100,mmol/m2/MPa/s,,,,,"water transport trait, hydraulic trait",leaf; leaf,conductivity; per unit area; ratio; proportion; rate; force; efficiency,water transport; water; water potential; gradient; hydraulic conductivity; leaf water potential; water stress trait,Choat 2010 (https://prometheusprotocols.net/function/water-relations/hydraulic-conductance-and-conductivity/); Blackman 2010 (https://doi.org/10.1111/j.1469-8137.2010.03439.x),Timothy Brodribb (https://orcid.org/0000-0002-4964-6107); Brendan Choat (https://orcid.org/0000-0002-9105-640X),14/07/2021,31/05/2023,leaf_hydraulic_conductivity,,,Leaf hydraulic conductance [TRY:748] (https://www.try-db.org/de/de.php),"A leaf [PO:0025034] water transport [GO:0006833] trait which is a measure of the rate [PATO:0000161] of water [CHEBI:15377] movement [NCIT:C37994] through a leaf under a specific [NCIT:C38024] driving force [PATO:0001035] (water potential [EnvThes:22311] gradient [NCIT:C70693]), normalised to the leaf area [PATO:0001323]. It is calculated as the ratio [PATO:0001470] of the water flow rate through the leaf (mmol/s)  to the water potential gradient gradient from the petiole [PO:0020038] to mesophyll [PO:0006070] substomatal cavities (MPa), divided by the leaf area (m2).",trait_0021017,,https://w3id.org/APD
https://w3id.org/APD/traits/trait_0021018,leaf_specific_hydraulic_conductivity,Leaf specific hydraulic conductivity (Kl),"Kl; Measure of the efficiency of water flow through a stem segment, normalised to the total leaf area distil to the stem segment.  It is calculated as the ratio of the water flow rate (kg/s) to the water potential gradient across the stem segment (MPa), divided by the total leaf area (1/m2), then multiplied by the stem length (m).","This trait is a variant of sapwood specific conductivity normalised to leaf area, usually by multiple Ks (sapwood specific conductivity) by Huber value. It is not a measure of conductivity through a leaf.",numeric,0.1,500,10^4.kg/m/MPa/s,,,,,"water transport trait, hydraulic trait",stem; leaf,conductivity; per unit area; ratio; proportion; rate; force; efficiency,water transport; water; water potential; gradient; hydraulic conductivity; leaf water potential; water stress trait,Choat 2010 (https://prometheusprotocols.net/function/water-relations/hydraulic-conductance-and-conductivity/),Timothy Brodribb (https://orcid.org/0000-0002-4964-6107); Brendan Choat (https://orcid.org/0000-0002-9105-640X),14/07/2021,31/05/2023,,Leaf area-specific conductivity (leaf specific conductivity) [TRY:928] (https://www.try-db.org/de/de.php),,,"A stem [PO:0009047] water transport [GO:0006833] trait which is a measure of the rate [PATO:0000161] of water [CHEBI:15377] movement [NCIT:C37994] through a stem under a specific [NCIT:C38024] driving force [PATO:0001035] (water potential [EnvThes:22311] gradient [NCIT:C70693]), normalised to the branches' leaf [PO:0025034] area [PATO:0001323] and accounting for the path (stem) length [PATO:0000122]. It is calculated as the ratio of the water flow rate (kg/s) to the water potential gradient across the stem segment (MPa), divided by the total leaf area (1/m2), then multiplied by the stem length (m).",trait_0021018,,https://w3id.org/APD
