Entity,label,description,identifier,inScheme,prefix,vocabulary
http://purl.obolibrary.org/obo/PO_0005679,epidermis,A portion of plant tissue [PO:0009007] composed of epidermal cells [PO:0004013] that develops from the protoderm [PO:0006210] and covers the surface of a plant structure [PO:0009011].,PO_0005679,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0005848,"wood, secondary xylem",A portion of xylem [PO:0005352] tissue that develops from a vascular cambium [PO:0005598].,PO_0005848,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0006070,mesophyll,"The chloroplast-containing, photosynthetic parenchymatous tissue situated between the two epidermal layers of the leaf or leaf like organs.",PO_0006070,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0006109,pith,A maximal portion of parenchyma [PO:0005421] in the center of a shoot axis [PO:0025029] or root [PO:0009005].,PO_0006109,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0006205,spongy mesophyll cell,"Irregularly-shaped, chlorenchymatous cell, separated by large air spaces.",PO_0006205,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0006206,palisade mesophyll cell,Elongated chlorenchymatous cell oriented perpendicular to the leaf surface and which is active in photosynthesis.,PO_0006206,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0006339,juvenile vascular leaf,"A vascular leaf that is distinct from adult leaves, being characterized by particular anatomical traits namely, wax and trichome distribution, presence or absence of epidermal cell types, cell wall shape and biochemistry.",PO_0006339,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0006340,adult vascular leaf,"A vascular leaf characterized by particular anatomical traits namely, wax and trichome distribution, presence or absence of epidermal cell types, cell wall shape and biochemistry.",PO_0006340,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0006504,leaf trichome,A phyllome trichome that is part of a leaf epidermis.,PO_0006504,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0007016,whole plant flowering stage,A sporophyte reproductive stage [PO:0007130] during which a flower [PO:0009046] on a whole plant [PO:0000003] is open.,PO_0007016,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0007057,seed germination stage,"A sporophyte vegetative stage [PO:0007134] which begins with the onset of a seed imbibition stage [PO:0007022] and ends with a radicle emergence stage [PO: 0007015], or a coleorhiza emergence stage [PO:0025475], as a result of the growth by the plant embryo [PO:0004537] in a seed [PO:0009010].",PO_0007057,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0007094,LP.01 one leaf visible stage,"The stage at which leaves at one node, other than the cotyledonary node, are visible above ground. In the taxa with hypogeal type germination the first leaf on the epicotyl is leaf 1, and in grasses, the coleoptile is leaf 1. The leaves can be a single leaf, two, or whorls of leaves at each node.",PO_0007094,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0008001,fruit distal end,A cardinal part of multi-tissue plant structure (PO:0025498) that is the end of a fruit (PO:0009001) distal from a fruit pedicel (PO:0004536).,PO_0008001,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0008002,fruit proximal end,A cardinal part of multi-tissue plant structure (PO:0025498) that is the end of a fruit (PO:0009001) proximal to a fruit pedicel (PO:0004536).,PO_0008002,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0008021,tertiary leaf vein,"A leaf lamina vein (PO:0020138) arising from a secondary leaf vein (PO:0020140). Vein orders only apply to hierarchically branching vein patterns, not to dichotomously branching vein patterns, as found in some ferns and gymnosperms.",PO_0008021,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0008032,stomata; stomatal pore,"A plant anatomical space that forms an opening in an epidermis, flanked by two guard cells.",PO_0008032,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0009001,fruit,"A multi-tissue plant structure [PO:0025496] that develops from a gynoecium [PO:0009062], or a single carpel [PO:0009030], and at maturity may have as parts one or more seeds [PO:0009010].",PO_0009001,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0009005,root,A plant axis [PO:0025004] that lacks shoot axis nodes [PO:0005004] and usually grows indeterminately.,PO_0009005,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0009006,shoot system,A collective plant organ structure (PO:0025007) that produces shoot-borne portions of meristem tissue (PO:0009013) and the plant structures (PO:0009011) that arise from them.,PO_0009006,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0009007,portion of plant tissue,A plant structure [PO:0009011] that consists predominantly of similarly specialized plant cells [PO:0009002] of one or more types.,PO_0009007,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0009008,plant organ,"A multi-tissue plant structure (PO:0025496) that is a functional unit, is a proper part of a whole plant (PO:0000003), and includes portions of plant tissue (PO:0009007) of at least two different types that derive from a common developmental path.",PO_0009008,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0009009,plant embryo,A whole plant [PO:0000003] that participates in the plant embryo stage [PO:0007631].,PO_0009009,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0009010,seed,A multi-tissue plant structure [PO:0025496] that develops from a plant ovule [PO:0020003] and has as parts a plant embryo [PO:0009009] enclosed in a seed coat [PO:0009088].,PO_0009010,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0009011,plant structure,"A plant anatomical entity [PO:0025131] that is, or was, part of a plant, or was derived from a part of a plant.",PO_0009011,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0009023,leaf axil,An axil that is the space between a shoot axis and a leaf that branches from the shoot axis.,PO_0009023,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0009029,stamen,A microsporophyll bearing one or more microsporangia.,PO_0009029,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0009030,carpel,"A megasporophyll, almost always at the center of a flower, its margins more or less fused together or with other carpels to enclose the ovule(s). ",PO_0009030,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0009031,sepal,"A phyllome [PO:0006001] that is usually green, and is part of the calyx [PO:0009060]. In some species the sepals [PO:0009031] may not be green for example many members of the Liliaceae family.",PO_0009031,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0009032,petal,"A phyllome [PO:0006001] that is part of the corolla [PO:0009059], and is usually colored [not green]. In some species the petal [PO:0009032] may not be colored.",PO_0009032,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0009033,tepal,"There is no differentiation between the petals [PO:0009032] and the sepals [PO:0009031] in color, placement, and size [e.g. some species of Magnolia]. A phyllome [PO:0006001] that is part of a perianth [PO:0009058] where it is not possible to distinguish between the petals [PO:0009032] and sepals [PO:0009031].",PO_0009033,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0009046,flower,A determinate reproductive shoot system [PO:0025082] that has as part at least one carpel [PO:0009030] or at least one stamen [PO:0009029] and does not contain any other determinate shoot system [PO:0009006] as a part.,PO_0009046,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0009047,stem,A shoot axis [PO:0025029] that is the primary axis of a plant.,PO_0009047,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0009058,perianth,"The perianth can consist of only the corolla [PO:0009059], only the calyx [PO:0009060] or it may have both structures in a complete flower. If the petals [PO:0009032] and sepals [PO:0009031] are indistinguishable from one another, the perianth consists of just a collective tepal structure [PO:0025021], composed of one or more tepals [PO:0009033], for example in tulip or lily flowers. A collective phyllome structure [PO:0025023] that includes as parts the corolla [PO:0009059] and/or the calyx [PO:0009060]; or one or more tepals [PO:0009033].",PO_0009058,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0009059,corolla,"A collective phyllome structure (PO:0025023) that is composed of one or more petals (PO:0009032), comprising the inner whorl of non-reproductive floral organs (PO:0025395) and surrounds the androecium (PO:0009061) and the gynoecium (PO:0009062).",PO_0009059,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0009060,calyx,"A collective phyllome structure [PO:0025023] that is composed of one or more sepals [PO:0009031], and comprises the outer whorl of non-reproductive floral organs [PO:0025395]. The calyx is part of the perianth [PO:0009058]. This definition is based on the perfect flower, which has all four whorls. In many species, and in mutants one or more of the whorls are missing.",PO_0009060,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0009061,androecium,"A collective phyllome structure [PO:0025023] composed all of the stamens [PO:0009029] in a flower [PO:0009046]. The androecium also has as parts any staminodes [PO:0009077] that may be present in a flower. If annotating gene expression to an androecium with a single stamen [PO:0009029], the annotation should go on stamen. If you are annotating to this structure for Zea mays, please also add an annotation to the corresponding floret type. Choose the most specific term possible from: spikelet floret [PO:0009082], ear floret [PO:0006354], lower floret of pedicellate spikelet of ear [PO:0006353], lower floret of sessile spikelet of ear [PO:0006351], upper floret of pedicellate spikelet of ear [PO:0006350], upper floret of sessile spikelet of ear [PO:0006352], tassel floret [PO:0006310], lower floret of pedicellate spikelet of tassel [PO:0006313], lower floret of sessile spikelet of tassel [PO:0006315], upper floret of pedicellate spikelet of tassel [PO:0006314], upper floret of sessile spikelet of tassel [PO:0006316]. The development of an androecium in an ear floret of a normal maize plant is aborted and is present in a rudimentary state, while the development of an androecium in a tassel floret leads to a functional androecium.",PO_0009061,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0009062,gynoecium,"A collective phyllome structure [PO:0025023] composed all of the carpels [PO:0009030] in a flower [PO:0009046]. If annotating gene expression to a gynoecium with a single carpel [PO:0009030], the annotation should go on carpel. A gynoecium with two or more carpels may be either syncarpous [carpels fused] or apopcarpous [carpels free] or the carpels may be partially fused. The word pistil is used synonymously with gynoecium for a synocarpous gynoecium, and synonymously with carpel for an apocarpous gynoecium, whether it has one or more carpels. In Zea mays, gynoecia of tassel florets and of the lower florets of ear spikelets usually do not develop fully, and they are present in a rudimentary state. If you are annotating to this structure for Zea mays or other grasses, please also add an annotation to the corresponding floret type. Choose the most specific term possible from: spikelet floret [PO:0009082], ear floret [PO:0006354], lower floret of pedicellate spikelet of ear [PO:0006353], lower floret of sessile spikelet of ear [PO:0006351], upper floret of pedicellate spikelet of ear [PO:0006350], upper floret of sessile spikelet of ear [PO:0006352], tassel floret [PO:0006310], lower floret of pedicellate spikelet of tassel [PO:0006313], lower floret of sessile spikelet of tassel [PO:0006315], upper floret of pedicellate spikelet of tassel [PO:0006314], upper floret of sessile spikelet of tassel [PO:0006316].",PO_0009062,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0009066,anther,"A collective plant organ structure (PO:0025007) that is the pollen-bearing part of a stamen (PO:0009029). Generally consists of four pollen sacs (microsporangia) in two anther thecas. If you are annotating to anther or one of its parts for Zea mays or other grasses, please also add an annotation to the corresponding floret type. Choose the most specific term possible from: spikelet floret (PO:0009082), tassel floret (PO:0006310), lower floret of pedicellate spikelet of tassel (PO:0006313), lower floret of sessile spikelet of tassel (PO:0006315), upper floret of pedicellate spikelet of tassel (PO:0006314), upper floret of sessile spikelet of tassel (PO:0006316)",PO_0009066,http://purl.obolibrary.org/obo/,obo,Plant Ontology
