sort,term type,term,ontology,identifier,base_code,base_identifier_to_match,term to use in keyword list,url,scheme,prefix,description
453,,anther,Plant Ontology,PO:0009066,PO_0009066,PO_0009066,anther [PO:0009066],http://purl.obolibrary.org/obo/PO_0009066,http://purl.obolibrary.org/obo/,obo,"A collective plant organ structure (PO:0025007) that is the pollen-bearing part of a stamen (PO:0009029). Generally consists of four pollen sacs (microsporangia) in two anther thecas. If you are annotating to anther or one of its parts for Zea mays or other grasses, please also add an annotation to the corresponding floret type. Choose the most specific term possible from: spikelet floret (PO:0009082), tassel floret (PO:0006310), lower floret of pedicellate spikelet of tassel (PO:0006313), lower floret of sessile spikelet of tassel (PO:0006315), upper floret of pedicellate spikelet of tassel (PO:0006314), upper floret of sessile spikelet of tassel (PO:0006316)"
454,,filament,Plant Ontology,PO:0009067,PO_0009067,PO_0009067,filament [PO:0009067],http://purl.obolibrary.org/obo/PO_0009067,http://purl.obolibrary.org/obo/,obo,A stalk (PO:0025066) that is part of a stamen (PO:0009029).
464,,connective,Plant Ontology,PO:0009068,PO_0009068,PO_0009068,connective [PO:0009068],http://purl.obolibrary.org/obo/PO_0009068,http://purl.obolibrary.org/obo/,obo,The part of the stamen that connects the microsporangia/pollen sacs.
456,,anther theca,Plant Ontology,PO:0009069,PO_0009069,PO_0009069,anther theca [PO:0009069],http://purl.obolibrary.org/obo/PO_0009069,http://purl.obolibrary.org/obo/,obo,A collective plant organ structure (PO:0025007) that is part of an anther (PO:0009066) and consists of a pair of sporangia (PO:0025094) that dehisce down a common slit.
465,,plant ovary,Plant Ontology,PO:0009072,PO_0009072,PO_0009072,plant ovary [PO:0009072],http://purl.obolibrary.org/obo/PO_0009072,http://purl.obolibrary.org/obo/,obo,A plant structure (PO:0009011) that is the basal portion of a carpel (PO:0009030) or group of fused carpels (gynoecium; PO:0009062) and encloses the plant ovule(s) (PO:0020003).
459,,stigma,Plant Ontology,PO:0009073,PO_0009073,PO_0009073,stigma [PO:0009073],http://purl.obolibrary.org/obo/PO_0009073,http://purl.obolibrary.org/obo/,obo,"A cardinal organ part (PO:0025001), usually apical, that is part of a carpel (PO:0009030) or group of fused carpels on which the pollen (PO:0025281) germinates."
458,,style,Plant Ontology,PO:0006469,PO_0006469,PO_0006469,style [PO:0006469],http://purl.obolibrary.org/obo/PO_0009074,http://purl.obolibrary.org/obo/,obo,"A cardinal organ part (PO:0025001) which is an elongated part of a carpel (PO:0009030) or gynoecium (PO:0009062) between the plant ovary (PO:0009072) and the stigma (PO:0009073), and through which the pollen tube (GO:0090406) grows."
444,morphology - reproduction,staminode,Plant Ontology,PO:0009077,PO_0009077,PO_0009077,staminode [PO:0009077],http://purl.obolibrary.org/obo/PO_0009077,http://purl.obolibrary.org/obo/,obo,Sterile stamen.
79,tissue,pericarp,Plant Ontology,PO:0009084,PO_0009084,PO_0009084,pericarp [PO:0009084],http://purl.obolibrary.org/obo/PO_0009084,http://purl.obolibrary.org/obo/,obo,"A portion of plant tissue [PO:0009007] that is the outer layer [wall] of a fruit [PO:0009001], and develops from a plant ovary [PO:0009072] or a carpel [PO:0009030] wall."
80,tissue,exocarp,Plant Ontology,PO:0009085,PO_0009085,PO_0009085,exocarp [PO:0009085],http://purl.obolibrary.org/obo/PO_0009085,http://purl.obolibrary.org/obo/,obo,A portion of plant tissue [PO:0009007] that is the outer layer of a pericarp [PO:0009084].
82,,endocarp,Plant Ontology,PO:0009086,PO_0009086,PO_0009086,endocarp [PO:0009086],http://purl.obolibrary.org/obo/PO_0009086,http://purl.obolibrary.org/obo/,obo,A portion of plant tissue (PO:0009007) that is the innermost differentiated layer of a pericarp (PO:0009084).
81,,mesocarp,Plant Ontology,PO:0009087,PO_0009087,PO_0009087,mesocarp [PO:0009087],http://purl.obolibrary.org/obo/PO_0009087,http://purl.obolibrary.org/obo/,obo,A portion of plant tissue (PO:0009007) that is the middle layer of a pericarp (PO:0009084).
426,morphology - reproduction,seed coat,Plant Ontology,PO:0009088,PO_0009088,PO_0009088,seed coat [PO:0009088],http://purl.obolibrary.org/obo/PO_0009088,http://purl.obolibrary.org/obo/,obo,"Used only when not specified more precisely; see testa, tegmen. A portion of plant tissue that is the covering of a seed derived from ovular - mainly integumentary - tissue."
338,other key words,endosperm,Plant Ontology,PO:0009089,PO_0009089,PO_0009089,endosperm [PO:0009089],http://purl.obolibrary.org/obo/PO_0009089,http://purl.obolibrary.org/obo/,obo,A portion of plant tissue [PO:0009007] which is a maximal portion of nutritive plant tissue in a seed [PO:0009010].
466,,plant ovule,Plant Ontology,PO:0020003,PO_0020003,PO_0020003,plant ovule [PO:0020003],http://purl.obolibrary.org/obo/PO_0020003,http://purl.obolibrary.org/obo/,obo,"A plant organ (PO:0009008) that has as parts a nucellus (PO:0020020) in which a female gametophyte (PO:0025279) is located, one or two integuments (PO:0020021), and a funicle (PO:0020006)."
746,morphology-embryo,cotyledon,Plant Ontology,PO:0020030,PO_0020030,PO_0020030,cotyledon [PO:0020030],http://purl.obolibrary.org/obo/PO_0020030,http://purl.obolibrary.org/obo/,obo,A vascular leaf [PO:0009025] formed at the first shoot node [PO:0005004] of a plant embryo [PO:0009009] or a seedling [PO:0000003].
748,morphology-embryo,epicotyl,Plant Ontology,PO:0020035,PO_0020035,PO_0020035,epicotyl [PO:0020035],http://purl.obolibrary.org/obo/PO_0020035,http://purl.obolibrary.org/obo/,obo,The first stem internode [PO:0020142] above the cotyledonary node [PO:0025321] of a plant embryo [PO:0009009] or a seedling [PO:0000003].
683,,petiole,Plant Ontology,PO:0020038,PO_0020038,PO_0020038,petiole [PO:0020038],http://purl.obolibrary.org/obo/PO_0020038,http://purl.obolibrary.org/obo/,obo,A stalk (PO:0025066) of a vascular leaf (PO:0009025).
65,organ,leaf lamina,Plant Ontology,PO:0020039,PO_0020039,PO_0020039,leaf lamina [PO:0020039],http://purl.obolibrary.org/obo/PO_0020039,http://purl.obolibrary.org/obo/,obo,"A phyllome lamina [PO:0025396] that is the part of a leaf [PO:0025034] exclusive of the petiole [PO:0020038] or leaf sheath [PO:0020104], if either is present. A leaf lamina is usually dorsiventrally flattened, but may be flattened in a median plant [perpendicular to the axis] in the case of phyllodes [PO:0025335] or other ensiform leaves [PO:0025333]."
223,,leaf base,Plant Ontology,PO:0020040,PO_0020040,PO_0020040,leaf base [PO:0020040],http://purl.obolibrary.org/obo/PO_0020040,http://purl.obolibrary.org/obo/,obo,A phyllome base (PO:0025140) that is part of a leaf (PO:0025034).
677,,simple leaf,Plant Ontology,PO:0020042,PO_0020042,PO_0020042,simple leaf [PO:0020042],http://purl.obolibrary.org/obo/PO_0020042,http://purl.obolibrary.org/obo/,obo,A leaf in which the lamina is undivided.
676,morphology-leaf,compound leaf,Plant Ontology,PO:0020043,PO_0020043,PO_0020043,compound leaf [PO:0020043],http://purl.obolibrary.org/obo/PO_0020043,http://purl.obolibrary.org/obo/,obo,A leaf having two or more distinct leaflets that are evident as such from early in development.
645,morphology-leaf,leaflet,Plant Ontology,PO:0020049,PO_0020049,PO_0020049,leaflet [PO:0020049],http://purl.obolibrary.org/obo/PO_0020049,http://purl.obolibrary.org/obo/,obo,A cardinal organ part [PO:0025001] that is one of the ultimate segments of a compound leaf [PO:0020043].
747,morphology-embryo,hypocotyl,Plant Ontology,PO:0020100,PO_0020100,PO_0020100,hypocotyl [PO:0020100],http://purl.obolibrary.org/obo/PO_0020100,http://purl.obolibrary.org/obo/,obo,A stem internode [PO:0020142] below the cotyledonary node [PO:0025321] and transitional to a root [PO:0009005] of a plant embryo [PO:0009009] or a seedling [PO:0000003].
462,,stomium,Plant Ontology,PO:0020101,PO_0020101,PO_0020101,stomium [PO:0020101],http://purl.obolibrary.org/obo/PO_0020101,http://purl.obolibrary.org/obo/,obo,A plant anatomical space that is a slit in an anther lobe formed from when a dehiscence zone dehisces.
743,morphology - root,lateral root,Plant Ontology,PO:0020121,PO_0020121,PO_0020121,lateral root [PO:0020121],http://purl.obolibrary.org/obo/PO_0020121,http://purl.obolibrary.org/obo/,obo,A root [PO:0009005] that develops from a lateral root primordium [PO:0000016] that is part of another root on the same plant.
730,morphology - root,primary root,Plant Ontology,PO:0020127,PO_0020127,PO_0020127,primary root [PO:0020127],http://purl.obolibrary.org/obo/PO_0020127,http://purl.obolibrary.org/obo/,obo,"A root [PO:0009005] that develops directly from an seedling radicle [PO:0020127]. The first root of a plant. In dicots and gymnosperms it becomes the tap root, the central axis of a root system [PO:0025025]."
671,morphology-leaf,leaf margin,Plant Ontology,PO:0020128,PO_0020128,PO_0020128,leaf margin [PO:0020128],http://purl.obolibrary.org/obo/PO_0020128,http://purl.obolibrary.org/obo/,obo,A phyllome margin [PO:0025018] that is part of a leaf [PO:0025034].
222,,leaf apex,Plant Ontology,PO:0020137,PO_0020137,PO_0020137,leaf apex [PO:0020137],http://purl.obolibrary.org/obo/PO_0020137,http://purl.obolibrary.org/obo/,obo,A phyllome apex (PO:0025139) that is part of a leaf (PO:0025034).
487,morphology - vascular,leaf lamina vein,Plant Ontology,PO:0020138,PO_0020138,PO_0020138,leaf lamina vein [PO:0020138],http://purl.obolibrary.org/obo/PO_0020138,http://purl.obolibrary.org/obo/,obo,A phyllome lamina vein [PO:0025348] that is part of a leaf lamina vascular system [PO:0000048].
656,,"leaf midvein, midrib",Plant Ontology,PO:0020139,PO_0020139,PO_0020139,midrib [PO:0020139],http://purl.obolibrary.org/obo/PO_0020139,http://purl.obolibrary.org/obo/,obo,A primary leaf vein (PO:0025413) that is the central vein of a vascular leaf (PO:0009025).
489,morphology - vascular,secondary leaf vein,Plant Ontology,PO:0020140,PO_0020140,PO_0020140,secondary leaf vein [PO:0020140],http://purl.obolibrary.org/obo/PO_0020140,http://purl.obolibrary.org/obo/,obo,A leaf lamina vein [PO:0020138] arising from a primary leaf vein [PO:0025413].
749,morphology-embryo,stem node,Plant Ontology,PO:0020141,PO_0020141,PO_0020141,stem node [PO:0020141],http://purl.obolibrary.org/obo/PO_0020141,http://purl.obolibrary.org/obo/,obo,A shoot axis node [PO:0005004] that is part of a stem [PO:0009047].
438,morphology - reproduction,"collective phyllome structure, whorl, floral whorl",Plant Ontology,PO:0025023,PO_0025023,PO_0025023,"collective phyllome structure, whorl, floral whorl [PO:0025023]",http://purl.obolibrary.org/obo/PO_0025023,http://purl.obolibrary.org/obo/,obo,A collective plant organ structure [PO:0025007] that consists of two or more phyllomes [PO:0006001] originating from the same node or from one or more adjacent nodes with compressed shoot internodes [PO:0005005].
732,morphology - root,root system,Plant Ontology,PO:0025025,PO_0025025,PO_0025025,root system [PO:0025025],http://purl.obolibrary.org/obo/PO_0025025,http://purl.obolibrary.org/obo/,obo,"A collective plant organ structure [PO:0025007] that produces root meristems [PO:0006085], the plant structures [PO:0009011] that arise from them and the parts thereof. Generally the below ground portion of a vascular plant."
64,organ,leaf,Plant Ontology,PO:0025034,PO_0025034,PO_0025034,leaf [PO:0025034],http://purl.obolibrary.org/obo/PO_0025034,http://purl.obolibrary.org/obo/,obo,A phyllome [PO:0006001] that is not associated with a reproductive structure.
648,morphology-leaf,lamina,Plant Ontology,PO:0025060,PO_0025060,PO_0025060,lamina [PO:0025060],http://purl.obolibrary.org/obo/PO_0025060,http://purl.obolibrary.org/obo/,obo,A cardinal part of multi-tissue plant structure [PO:0025498] that is thin and flat.
571,,branch,Plant Ontology,PO:0025073,PO_0025073,PO_0025073,branch [PO:0025073],http://purl.obolibrary.org/obo/PO_0025073,http://purl.obolibrary.org/obo/,obo,A shoot axis (PO:00025029) that develops from an axillary bud meristem (PO:0000232) or from equal divisions of a meristematic apical cell (PO:0030007).
60,organ_system,reproductive shoot system,Plant Ontology,PO:0025082,PO_0025082,PO_0025082,reproductive shoot system [PO:0025082],http://purl.obolibrary.org/obo/PO_0025082,http://purl.obolibrary.org/obo/,obo,A shoot system [PO:0009006] in the sporophytic phase that has as part at least one sporangium [PO:0025094].
492,morphology - vascular,plant anatomical space; lumen,Plant Ontology,PO:0025117,PO_0025117,PO_0025117,plant anatomical space; lumen [PO:0025117],http://purl.obolibrary.org/obo/PO_0025117,http://purl.obolibrary.org/obo/,obo,"An anatomical space that is part of a plant. CARO:0000005 'anatomical space' is defined as: An immaterial anatomical entity of three dimensions, that is generated by morphogenetic or other physiologic processes, and is bounded by an anatomical surface."
66,organ,petiole lamina,Plant Ontology,PO:0025129,PO_0025129,PO_0025129,petiole lamina [PO:0025129],http://purl.obolibrary.org/obo/PO_0025129,http://purl.obolibrary.org/obo/,obo,"The entire petiole may be laminar, or the petiole may be more or less rounded in cross section with laminar extensions. A lamina [PO:0025060] that is part of a petiole [PO:0020038]."
51,,portion of plant substance,Plant Ontology,PO:0025161,PO_0025161,PO_0025161,portion of plant substance [PO:0025161],http://purl.obolibrary.org/obo/PO_0025161,http://purl.obolibrary.org/obo/,obo,"Refers to organism substance [CARO:0000004] which is defined as: Material anatomical entity in a gaseous, liquid, semisolid or solid state; produced by anatomical structures or derived from inhaled and ingested substances that have been modified by anatomical structures as they pass through the body and that does not have inherent 3D shape generated by coordinated expression of the organism's own genome. For plants, the word ""body"" refers to a whole plant, or part thereof. Includes substances such as latex, xylem sap, phloem sap, resin, mucilage, oil, cuticle, cutin, and sporopollenin. A portion of organism substance that is or was part of a plant."
688,,prickle,Plant Ontology,PO:0025169,PO_0025169,PO_0025169,prickle [PO:0025169],http://purl.obolibrary.org/obo/PO_0025169,http://purl.obolibrary.org/obo/,obo,Often found on stems and leaves. A portion of epidermis (PO:0005679) that is a sclerified outgrowth.
687,,thorn,Plant Ontology,PO:0025172,PO_0025172,PO_0025172,thorn [PO:0025172],http://purl.obolibrary.org/obo/PO_0025172,http://purl.obolibrary.org/obo/,obo,"A branch that is a sclerified, pointed outgrowth. A thorn is a short, pointed (PATO:0002258) woody structure, may be branched."
684,,spine leaf,Plant Ontology,PO:0025173,PO_0025173,PO_0025173,spine leaf [PO:0025173],http://purl.obolibrary.org/obo/PO_0025173,http://purl.obolibrary.org/obo/,obo,A leaf that is a sclerified and pointed and lacks a lamina. See also stipule spine (PO:0025174).
