traitID,trait,label,description_encoded,description,comments,inScheme,type,min,max,units,units_UCUM,units_uom,category,category2,category3,category4,created,modified,deprecated_trait_name,constraints,plant_structure_1,plant_structure_2,plant_structure_3,plant_structure_4,measurement_char_1,measurement_char_2,measurement_char_3,measurement_char_4,measurement_char_5,reviewers,reviewer01,reviewer02,reviewer03,reviewer04,reviewer05,reviewer06,reviewer07,reviewer08,reviewer09,reviewer10,references,ref1,ref2,ref3,ref4,ref5,keyword_1,keyword_2,keyword_3,keyword_4,keyword_5,keyword_6,keyword_7,keyword_8,keyword_9,keyword_10,keyword_11,keyword_12,keyword_13,keyword_14,keyword_15,keyword_16,keyword_17,keyword_18,keyword_19,keyword_20,exact_TOP_verbal,close_TOP_verbal,related_TOP,related_TOP2,exact_other1,close_other1,close_other2,related_other,exact_TRY,close_TRY,related_TRY,exact_LEDA,close_LEDA,related_LEDA,exact_GIFT,close_GIFT,related_GIFT,traitID_code,type_x,trait_category_encoded_x,plant_structure_x,keywords_x,measured_characteristic_x,exact_TOP_verb_x,exact_other1_x,close_TOP_verbal_x,close_other1_verbal_x,close_other2_verbal_x,traitID_x
0030111,leaf_lifespan,Leaf lifespan,The duration [PATO:0001309] that an individual leaf [PO:0025034] is attached to the stem [PO:0009047] and is physiologically functional [PATO:0001510].,Duration of time that an individual leaf is attached to the stem and physiologically functional; leaf longevity.,"Leaf lifespan is the inverse of the rate of leaf turnover. For some species, leaflets or other portions of a leaf may be censused rather than the entire leaf lamina.",https://github.com/traitecoevo/APD,STATO_0000251,1,1000,mo,mo,month,plant phenological trait,,,,2021-07-14,2022-10-31,,Plants with leaves,PO_0025082,PO_0009046,NA,NA,PATO_0000165,PATO_0001309,NA,NA,NA,"Elizabeth Wenk, Hervé Sauquet, Russell Barrett, Ian J. Wright, Peter Vesk, Gregory J. Jordan, Andy Leigh, Patricia Lu-Irving, Lily Dun, David Coleman",Elizabeth Wenk,Hervé Sauquet,Russell Barrett,Ian J. Wright,Peter Vesk,Gregory J. Jordan,Andy Leigh,Patricia Lu-Irving,Lily Dun,David Coleman,"
Pérez-Harguindeguy 2013 [doi:10.1071/BT12225] | Wright & Cannon 2001 [doi:10.1046/j.1365-2435.2001.00522.x]",Pérez-Harguindeguy 2013,Wright & Cannon 2001,NA,NA,NA,UO_0000035,PO_0000003,PO_0007016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TOP254,NA,NA,NA,NA,NA,NA,NA,Leaf lifespan (longevity) [TRY:12] (https://www.try-db.org/de/de.php),,,,,,,,,APD#0030111,numeric,life history trait [AusTraits]; plant phenological trait [TO:0000933],leaf [PO:0025034],shedability [PATO:0001729]; longevity [NCIT:C153298]; duration [PATO:0001309],time [PATO:0000165]; duration [PATO:0001309], leaf life span [TOP:254],,,,,0030111
0030210,flowering_time,"Flowering time, by month",The months [UO:0000035] during which a plant [PO:0000003] has open (anthetic) flowers [PO:0009046] and is therefore at the whole plant flowering stage [PO:0007016].,Months during which taxon has open (anthetic) flowers; keyed as a sequences of 12 Ns (not flowering) and Ys (flowering) starting with January,,https://github.com/traitecoevo/APD,STATO_0000252,,,,,NA,plant phenological trait,,,,2021-07-14,2021-11-30,,,PO_0025082,PO_0009001,NA,NA,PATO_0000165,PATO_0001309,NA,NA,NA,"Elizabeth Wenk, Hervé Sauquet, Russell Barrett, Carl Gosper, Lydia Guja, Gregory J. Jordan, Mark Ooi, Karen Sommerville, Lily Dun",Elizabeth Wenk,Hervé Sauquet,Russell Barrett,Carl Gosper,Lydia Guja,Gregory J. Jordan,Mark Ooi,Karen D. Sommerville,Lily Dun,NA,Stephens 2022 [doi.org/10.1111/jbi.14375] | Saatkamp 2018 [doi.org/10.1111/nph.15502],Saatkamp 2018,Stephens 2022,NA,NA,NA,UO_0000035,PO_0000003,PATO_0001701,PO_0009010,PO_0025500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TOP292,TOP293,NA,NA,NA,PO_0007016,"Flower onset of flowering (first flowering date, flowering beginning) [TRY:2956] (https://www.try-db.org/de/de.php)",,,,,,flowering_time [GIFT:3.7] (https://gift.uni-goettingen.de),,,APD#0030210,categorical,life history trait [AusTraits]; plant phenological trait [TO:0000933],reproductive shoot system [PO:0025082]; flower [PO:0009046],flower [PO: 0009046]; reproduction [GO_0000003]; month based unit [UO:1000035]; time unit [UO: 0000003]; whole plant flowering stage [PO:0007016],time [PATO:0000165]; duration [PATO:0001309],,,,,,0030210
0030211,fruiting_time,"Fruiting time, by month",The months [UO:0000035] during which a plant [PO:0000003] produces fruit [PO:0009001] with mature [PATO:0001701] seeds [PO:0009010].,Months during which taxon produces fruit with mature seeds; keyed as a sequences of 12 Ns (not flowering) and Ys (flowering) starting with January.,,https://github.com/traitecoevo/APD,STATO_0000252,,,,,NA,plant phenological trait,,,,2021-07-14,2021-11-30,,,PO_0025082,PO_0009046,NA,NA,PATO_0001995,NA,NA,NA,NA,"Elizabeth Wenk, Hervé Sauquet, Russell Barrett, Carl Gosper, Lydia Guja, Gregory J. Jordan, Mark Ooi, Karen Sommerville, Lily Dun",Elizabeth Wenk,Hervé Sauquet,Russell Barrett,Carl Gosper,Lydia Guja,Gregory J. Jordan,Mark Ooi,Karen D. Sommerville,Lily Dun,NA,Saatkamp 2018 [doi.org/10.1111/nph.15502],Saatkamp 2018,NA,NA,NA,NA,TO_0000499,GO_0009856,NCIT_C25161,NCIT_C40098,NCIT_C25343,GO_0085030,GO_0044403,AusTraits_xxxxxxx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,Fuiting time [GIFT:3.8] (https://gift.uni-goettingen.de),,,APD#0030211,categorical,life history trait [AusTraits]; plant phenological trait [TO:0000933],reproductive shoot system [PO:0025082]; fruit [PO:0009001],fruit [PO:0009001]; reproduction [GO_0000003]; whole plant fruit development stage [PO:0025500],time [PATO:0000165]; duration [PATO:0001309],,,,,,0030211
0030260,pollination_syndrome,Pollination syndrome,A classification [NCIT:C25161] based on a taxon's [NCIT:C40098] flower morphology traits [TO:0000499] that indicates the taxa (biotic vectors) or abiotic mechanisms [NCIT:C25343] that most likely pollinate [GO:0009856] a flower [PO:0009046].,"For a given taxon, the biotic vectors (including explicit taxa) or abiotic mechanisms that are most likely to pollinate its flowers, based on the taxon's flower morphology.","The trait values reflect data currently in AusTraits. This trait could also include much more detailed trait values, where flower morphology suggests specific pollinators.",https://github.com/traitecoevo/APD,STATO_0000252,,,,,NA,floral organ morphology trait,,,,2021-07-14,,,,PO_0025082,PO_0009046,NA,NA,PATO_0001995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ollerton 2019 [url:jeffollerton.co.uk/2019/09/05/what-exactly-is-a-pollination-system/],Ollerton 2019,NA,NA,NA,NA,TO_0000499,NCIT_C38024,GO_0009856,NCIT_C25161,NCIT_C40098,NCIT_C25343,GO_0085030,GO_0044403,AusTraits_xxxxxxx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TOP333,NA,NA,NA,NA,NA,NA,NA,pollination syndrome [TRY:29] (https://www.try-db.org/de/de.php),,,,,,pollination_syndrom [GIFT:3.6] (https://gift.uni-goettingen.de),,,APD#0030260,categorical,life history trait [AusTraits]; reproductive structure life history trait [AusTraits]; plant morphology trait [TO:0000017]; plant structure morphology trait [TO:0000839]; reproductive shoot system morphology trait [TO:0000786]; floral organ morphology trait [TO:0000862],reproductive shoot system [PO:0025082]; flower [PO:0009046],plant syndrome [AusTraits:xxxxxxx]; pollination [GO:0009856]; floral organ morphology trait (TO:0000862); mutualism [GO:0085030]; biological process involved in symbiotic interaction [GO:0044403]; mechanism [NCIT:C25343],organismal quality [PATO:0001995], flower pollination syndrome [TOP:333] ,,,,,0030260
0030261,pollination_system,Pollination system,A classification [NCIT:C25161] based on a combination of a taxon's [NCIT:C40098] flower morphology traits [TO:0000499] (that suggest specific [NCIT:C38024] taxa (biotic vectors) or abiotic mechanisms [NCIT:C25343] that most likely pollinate [GO:0009856] a flower [PO:0009046]) and the pollinators actually observed visiting the taxon's flower.,"For a given taxon, the biotic vectors (including explicit taxa) or abiotic mechanisms that are most likely to pollinate its flowers, based on a combination of possible pollinators observed visiting a taxon's flowers and the taxon's flower morphology.",,https://github.com/traitecoevo/APD,STATO_0000252,,,,,NA,floral organ morphology trait,,,,2021-07-14,,,,PO_0000003,NA,NA,NA,PATO_0001995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ollerton 2019 [url:jeffollerton.co.uk/2019/09/05/what-exactly-is-a-pollination-system/],Ollerton 2019,NA,NA,NA,NA,ECOCORE_00000018,542,GO_0000003,GO_0019954,NCIT_C78209,21034,21032,GO_0031099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,pollination syndrome [TRY:29] (https://www.try-db.org/de/de.php),,,,,,self_fertilization_1 [GIFT:3.1.1] (https://gift.uni-goettingen.de),,APD#0030261,categorical,life history trait [AusTraits]; reproductive structure life history trait [AusTraits]; plant morphology trait [TO:0000017]; plant structure morphology trait [TO:0000839]; reproductive shoot system morphology trait [TO:0000786]; floral organ morphology trait [TO:0000862],reproductive shoot system [PO:0025082]; flower [PO:0009046],plant syndrome [AusTraits:xxxxxxx]; pollinator [AusTraits:xxxxxxx]; pollination [GO:0009856]; floral organ morphology trait (TO:0000862); mutualism [GO:0085030]; biological process involved in symbiotic interaction [GO:0044403]; mechanism [NCIT:C25343],organismal quality [PATO:0001995],,,,,,0030261
0030310,vegetative_reproduction_ability,Vegetative reproduction ability,A whole plant [PO:0000003] life history [ECOCORE:00000018] trait which is the ability [NCIT:C78209] of individual [EFO:0000542] plants to reproduce [GO:0000003] through asexual reproduction [GO:0019954] (vegetative reproduction).,"A binary trait, indicating whether a plant taxon is able to reproduce and spread through the growth and division of vegetative material.","For plants able to reproduce vegetatively, more detailed information about the mechanisms and structures that allow clonal spread is provided in the trait `clonal_spread_mechanism`.",https://github.com/traitecoevo/APD,STATO_0000252,,,,,NA,whole plant phenotype trait,,,,2021-07-14,,vegetative_regeneration,,PO_0000003,NA,NA,NA,PATO_0001995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,TO_0000839,21032,GO_0019954,GO_0031099,20373,NCIT_C25343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TOP123,NA,NA,NA,NA,NA,NA,NA,Plant vegetative regeneration capacity [TRY:344] (https://www.try-db.org/de/de.php),,,,,,Reproduction_asexual_1 [GIFT:3.5.1] (https://gift.uni-goettingen.de),,,APD#0030310,categorical,life history trait [AusTraits]; whole plant phenotype trait [AusTraits],whole plant [PO:0000003],vegetative growth [EnvThes:21034]; clonal growth [EnvThes:21032]; regeneration [GO:0031099]; reproduction [GO_0000003],organismal quality [PATO:0001995], whole plant reproduction type [TOP:123] ,,,,,0030310
0030311,clonal_spread_mechanism,Clonal spread mechanism,A plant structure morphology trait [TO:0000839] which is the mechanism [NCIT:C25343] plants use for clonal growth [EnvThes:21032] (asexual reproduction [GO:0019954]) or for regeneration [GO:0031099] after a disturbance event [EnvThes:20373],"Mechanisms and structures (tissues, organs, or other structures) a plant uses to spread vegetatively, including the production of clones. ","See `vegetative_reproduction_ability` for a binary description of whether or not a plant can spread vegetatively. There are two other traits with overlapping trait values, but that are distinct trait concepts: `storage_organ` indicates the plant structures where a plant stores excess carbohydrates; these organs may or may not faciliate clonal spread; `bud_bank_location` indicates the location of meristematic tissue (buds) that allow regeneration following a disturbance or after an annual unfavourable season.",https://github.com/traitecoevo/APD,STATO_0000252,,,,,NA,life history trait,plant structure morphology trait,,,2021-07-14,,,,PO_0000003,NA,NA,NA,PATO_0000141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,TO_0000839,997,PO_0009008,PO_0009007,PO_0009011,CHEBI_16646,PATO_0001021,NCIT_C25284,NCIT_C25518,NCIT_C25341,PlantResprout,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Plant vegetative reproduction: clonal growth organ [TRY:356] (https://www.try-db.org/de/de.php),,,,,,reproduction_asexual_2 [GIFT:3.5.2] (https://gift.uni-goettingen.de),,,APD#0030311,categorical,life history trait [AusTraits]; plant morphology trait [TO:0000017]; morphology [PATO:0000051]; plant structure morphology trait [TO:0000839],whole plant [PO:0000003],clonal growth [EnvThes:21032]; regeneration [GO:0031099]; reproduction [GO_0000003]; mechanism [NCIT:C25343],organismal quality [PATO:0001995],,,,,,0030311
0030312,storage_organ,Storage organ,"A plant structure morphology trait [TO:0000839] which is the type [NCIT:C25284] of storage organ [EFO:0000997] a plant has, where a storage organ is a plant part (organ [PO:0009008], tissue [PO:0009007], or other plant structure [PO:0009011]) whose function [NCIT:C25518] is carbohydrate [CHEBI:16646] (energy [PATO:0001021]) storage.","Plant structures  (tissues, organs, or other structures) where a plant stores excess carbohydrates (energy). The stored energy may be used for future growth, including clonal spread and regrowth following an annual unfavourable season, or for regrowth following a disturbance event (including post-fire regeneration). Trait values include both generic terms and quite specific ones to accommodate the variation in detail provided across datasets. ","There are two other traits with overlapping trait values, but that are distinct trait concepts: `clonal_spread_mechanism` indicates mechanisms and structures a plant actually uses for vegetative spread; not all energy storage organs also allow vegetative spread; `bud_bank_location` indicates the location of meristematic tissue (buds) that allow regeneration following a disturbance or after an annual unfavourable season. See Pausus, Lamont et al. 2018 (doi.org/10.1111/nph.14982) for detailed desciptions of recolonization ability and level of fire protection provided by each regeneration strategy. ",https://github.com/traitecoevo/APD,STATO_0000252,,,,,NA,life history trait,plant structure morphology trait,,,2021-07-14,,,,PO_0000003,NA,NA,NA,PATO_0000140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pausus, Lamont et al. 2018 | Wigley 2020 | Tavşanoğlu1 & Pausas 2018","Pausus, Lamont et al. 2018",Wigley 2020,Tavşanoğlu1 & Pausas 2018,NA,NA,PATO_0000060,PO_0006079,PO_0000055,21064,20373,ENVO_01000786,PlantResprout,NCIT_C25341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TOP166,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,APD#0030312,categorical,life history trait [AusTraits]; plant morphology trait [TO:0000017]; morphology [PATO:0000051]; plant structure morphology trait [TO:0000839],whole plant [PO:0000003],location [NCIT:C25341]; resprout [AusTraits/fire ontology]; storage organ [EFO:0000997],structure [PATO:0000141],whole plant storage organ [TOP:166],,,,,0030312
0030313,bud_bank_location,Bud bank location,"The position [PATO:0000140] and distribution [PATO:0000060] of vegetative meristematic tissue [PO:0006079] (buds [PO:0000055]) on a plant [PO:0000003]. These may be buds that allow a plant to regrow following an unfavourable season or buds that survive [EnvThes:21064] a disturbance event [EnvThes:20373]. In particular, they may be meristematic tissue that survives a fire [ENVO:01000786] and allows the plant to resprout [Cerrado:fire#PlantResprout] following the fire.","The location of buds (meristematic tissue) on a plant that allows it to resprout following a fire, annual unfavourable season, or other disturbance event. Trait values include both generic terms and quite specific ones to accommodate the variation in detail provided across datasets.","There are two other traits with overlapping trait values, but that are distinct trait concepts: `clonal_spread_mechanism` indicates mechanisms and structures a plant actually uses for vegetative spread; not all energy storage organs also allow vegetative spread; `storage_organ` indicates the plant structures where a plant stores excess carbohydrates. See Pausus, Lamont et al. 2018 (doi.org/10.1111/nph.14982) for detailed desciptions of recolonization ability and level of fire protection provided by each regeneration strategy. ",https://github.com/traitecoevo/APD,STATO_0000252,,,,,NA,whole plant phenotype trait,,,,2021-07-14,,,,PO_0000003,NA,NA,NA,PATO_0001595,PATO_0001708,PATO_0000117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pausus, Lamont et al. 2018 | Wigley 2020 | Tavşanoğlu1 & Pausas 2018","Pausus, Lamont et al. 2018",Wigley 2020,Tavşanoğlu1 & Pausas 2018,NA,NA,PO_0006079,PO_0000055,ENVO_01000786,PlantResprout,Ground,ENVO_00001998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,APD#0030313,categorical,life history trait [AusTraits]; whole plant phenotype trait [AusTraits],whole plant [PO:0000003],"bud [PO:0000055]; spatial pattern, distribution [PATO:0000060]; location [NCIT:C25341]; resprout [AusTraits/fire ontology]",position [PATO:0000140],,,,,,0030313
0030314,sprout_depth,Sprout depth,The depth [PATO:0001595] below the ground [SWEET:realmSoil/Ground] surface or height [PATO:] above the ground surface of vegetative meristematic tissue [PO:0006079] (buds [PO:0000055]) that resprouts [Cerrado:fire#PlantResprout] following a fire [ENVO:01000786].,"Depth below the soil surface (negative number) or height above ground (positive number) from which buds (meristematic tissue) resprout following a disturbance, such as a fire.",,https://github.com/traitecoevo/APD,STATO_0000251,-100,100,mm,mm,millimetre,fire response trait,,,,2021-07-14,,,,PO_0000003,NA,NA,NA,PATO_0001995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,ECOCORE_00000018,542,GO_0031099,PO_0006079,PO_0000055,20373,ENVO_01000786,NCIT_C78209,PlantResprout,21488,NCIT_C43414,NCIT_C25201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Budbank height distribution [TRY:153] (https://www.try-db.org/de/de.php),,,,,,,,APD#0030314,numeric,life history trait [AusTraits]; fire response trait [AusTraits],whole plant [PO:0000003],fire [ENVO:01000786]; resprout [AusTraits/fire ontology]; depth [PATO:0001595]; soil [ENVO:00001998],depth [PATO:0001595] < 1-D extent [PATO:0001708] < size [PATO:0000117],,,,,,0030314
0030315,regeneration_non_fire_disturbance,"Plant regeneration, non-fire disturbance","A whole plant [PO:0000003] life history [ECOCORE:00000018] trait which is the ability [NCIT:C78209] of individual [EFO:0000542] plants to regenerate [GO:0031099] (resprout [Cerrado:fire#PlantResprout] from meristematic tissue [PO:0006079], buds [PO:0000055]) after a disturbance event [EnvThes:20373] other than a fire [ENVO:01000786].",Variable that indicates if a plant is able to regenerate (resprout) from a disturbance other than fire.,"This trait explicitly refers to regeneration ability following a disturbance event other than fire. See `bud_bank_location`, `clonal_spread_mechanism`, and `fire_response` for other information about a plant's ability to resprout.",https://github.com/traitecoevo/APD,STATO_0000252,,,,,NA,life history trait,,,,2021-07-14,,,,PO_0000003,NA,NA,NA,PATO_0000165,PATO_0001309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,GO_0009845,PO_0007616,PATO_0001701,GO_0000003,PATO_0000261,TimeInterval,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,APD#0030315,categorical,life history trait [AusTraits],whole plant [PO:0000003],disturbance (event) [EnvThes:20373]; habitat disturbance [EnvThes:21488]; regeneration [GO:0031099]; tolerance [NCIT:C43414]; sensitivity [NCIT:C25201]; resprout [AusTraits/fire ontology],organismal quality [PATO:0001995],,,,,,0030315
0030410,reproductive_maturity,Age of reproductive maturity,"The time interval (duration) [PATO:0001309] between seed germination [GO:0009845] and when a plant [PO:0000003] first reaches flowering stage [PO:0007616], indicating it is mature [PATO:0001701] and capable of reproduction [GO:0000003].","Age of plants when they first flower and are able to set seed, marking reproductive maturity.",,https://github.com/traitecoevo/APD,STATO_0000251,0,1000,a,a,year,plant phenological trait,,,,2021-07-14,,,,PO_0000003,NA,NA,NA,PATO_0000165,PATO_0001309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,ENVO_01000786,21064,20373,PO_0007616,PATO_0000261,TimeInterval,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,APD#0030410,numeric,life history trait [AusTraits]; plant phenological trait [TO:0000933],whole plant [PO:0000003],time interval [SWEET:propTime/TimeInterval]; maturity [PATO:0000261]; duration [PATO:0001309],time [PATO:0000165]; duration [PATO:0001309],,,,,,0030410
